subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos,preproc
SS10,18,Start18,Stop18,430898.71036377206,430903.7125928654,4.0,8.5,5,8.5,True,"[np.float64(0.2623797231575271), np.float64(0.30823342736526693), np.float64(0.2057104634174685), np.float64(0.23168519554934466), np.float64(0.2712823099715091), np.float64(0.41574614561828777)]",bandpass+dc+sns+asr
SS10,19,Start19,Stop19,430910.91544299974,430915.9190207931,4.0,7.0,0,7.0,True,"[np.float64(0.4154835508563346), np.float64(0.2690399768254778), np.float64(0.2527742149796278), np.float64(0.29596532252058355), np.float64(0.3209049012733669), np.float64(0.19848019472296097)]",bandpass+dc+sns+asr
SS10,20,Start20,Stop20,430923.1573154282,430927.92811411724,4.0,8.0,1,8.0,True,"[np.float64(0.2440295051733805), np.float64(0.28820917636617244), np.float64(0.22998202146191787), np.float64(0.2557234067379022), np.float64(0.27123044006211255), np.float64(0.2819841658640027)]",bandpass+dc+sns+asr
SS10,21,Start21,Stop21,430935.33119015535,430940.3546744491,4.0,9.0,2,9.0,True,"[np.float64(0.22682372407804993), np.float64(0.30823107473322886), np.float64(0.42434803518137), np.float64(0.25088531377469203), np.float64(0.30407606878820337), np.float64(0.29088074226607297)]",bandpass+dc+sns+asr
SS10,22,Start22,Stop22,430947.53398498305,430952.5396187764,4.0,11.0,3,11.0,True,"[np.float64(0.2190765466586302), np.float64(0.24514355713461006), np.float64(0.25899898333310795), np.float64(0.41450231039213326), np.float64(0.29852778299008176), np.float64(0.32382917067727196)]",bandpass+dc+sns+asr
SS10,23,Start23,Stop23,430959.74417841085,430964.74360270414,4.0,7.5,4,7.5,True,"[np.float64(0.2692076915679067), np.float64(0.2205215018366165), np.float64(0.23957859285136796), np.float64(0.24457835420916385), np.float64(0.34969687032721475), np.float64(0.2643135471149949)]",bandpass+dc+sns+asr
SS10,24,Start24,Stop24,430971.95139953867,430976.9524102319,4.0,8.5,5,8.5,True,"[np.float64(0.2505094162292463), np.float64(0.3246240492068726), np.float64(0.21213838484032194), np.float64(0.23259559581202485), np.float64(0.23289422009123825), np.float64(0.3609259056640358)]",bandpass+dc+sns+asr
SS11,1,Start1,Stop1,431160.2850503977,431165.2964761862,4.0,7.0,0,7.0,True,"[np.float64(0.3757927727426529), np.float64(0.2279005106687295), np.float64(0.2020686366887394), np.float64(0.24802008232797856), np.float64(0.3048081984121827), np.float64(0.3375903297645703)]",bandpass+dc+sns+asr
SS11,2,Start2,Stop2,431172.49342918256,431177.4924547716,4.0,8.0,1,8.0,True,"[np.float64(0.27362006275597844), np.float64(0.40901022094138945), np.float64(0.20037250747822585), np.float64(0.1239315775241443), np.float64(0.26632030835774656), np.float64(0.25512077646925396)]",bandpass+dc+sns+asr
SS11,3,Start3,Stop3,431184.69246286777,431189.7030641563,4.0,9.0,2,9.0,True,"[np.float64(0.2518609515491738), np.float64(0.19984685120794166), np.float64(0.3352626790116869), np.float64(0.2547860895895396), np.float64(0.31263378167861167), np.float64(0.20933781883467267)]",bandpass+dc+sns+asr
SS11,4,Start4,Stop4,431196.9018041525,431201.90456334146,4.0,11.0,1,8.0,False,"[np.float64(0.23981643995843258), np.float64(0.37142225892168274), np.float64(0.18294356007275764), np.float64(0.2465869778522741), np.float64(0.25439458894384376), np.float64(0.21871910125405414)]",bandpass+dc+sns+asr
SS11,5,Start5,Stop5,431209.1066103375,431214.1112791263,4.0,7.5,4,7.5,True,"[np.float64(0.2936446783050802), np.float64(0.22815210774382325), np.float64(0.19572192373372244), np.float64(0.2579834498641454), np.float64(0.46273742045058913), np.float64(0.20081896870101387)]",bandpass+dc+sns+asr
SS11,6,Start6,Stop6,431221.3207194221,431226.5225081025,4.0,8.5,5,8.5,True,"[np.float64(0.24321987978542142), np.float64(0.2367362349189624), np.float64(0.22578100852106567), np.float64(0.2245541258530371), np.float64(0.31345541119808906), np.float64(0.5190193069733333)]",bandpass+dc+sns+asr
SS11,7,Start7,Stop7,431233.73171129834,431238.764617386,4.0,7.0,0,7.0,True,"[np.float64(0.43230375659414466), np.float64(0.2330812572298013), np.float64(0.19794490157239777), np.float64(0.23890767348642042), np.float64(0.2905060510041012), np.float64(0.18387909975688044)]",bandpass+dc+sns+asr
SS11,8,Start8,Stop8,431245.9293641836,431250.9385503722,4.0,8.0,1,8.0,True,"[np.float64(0.23140402017755377), np.float64(0.3997878431102172), np.float64(0.24394833343934186), np.float64(0.20941269998137474), np.float64(0.34003032188192583), np.float64(0.21419459312224257)]",bandpass+dc+sns+asr
SS11,9,Start9,Stop9,431258.3356342601,431263.1419315573,4.0,9.0,2,9.0,True,"[np.float64(0.1936314447137969), np.float64(0.21977753087967727), np.float64(0.37269848725934185), np.float64(0.19545713047241275), np.float64(0.3371174317244899), np.float64(0.22158904663040946)]",bandpass+dc+sns+asr
SS11,10,Start10,Stop10,431270.54358714493,431275.5463970338,4.0,11.0,3,11.0,True,"[np.float64(0.2685074246992224), np.float64(0.22428040633389623), np.float64(0.22871233645564412), np.float64(0.31324980200195246), np.float64(0.23285360606874886), np.float64(0.2543844062973037)]",bandpass+dc+sns+asr
SS11,11,Start11,Stop11,431282.7557177296,431287.7543104187,4.0,7.5,4,7.5,True,"[np.float64(0.23571183062853002), np.float64(0.1843410951423264), np.float64(0.1842282526219117), np.float64(0.2982622309914081), np.float64(0.37887290740711915), np.float64(0.262639813113937)]",bandpass+dc+sns+asr
SS11,12,Start12,Stop12,431294.96635261434,431299.9615449035,4.0,8.5,4,7.5,False,"[np.float64(0.1623893713355915), np.float64(0.23934326452413254), np.float64(0.2394122872706752), np.float64(0.30023436043545837), np.float64(0.3083421171555462), np.float64(0.3054969696271308)]",bandpass+dc+sns+asr
SS11,13,Start13,Stop13,431307.37311459077,431312.3771674796,4.0,7.0,0,7.0,True,"[np.float64(0.4033392203622202), np.float64(0.1850029843344707), np.float64(0.2543437945234859), np.float64(0.20023327311147215), np.float64(0.26742804175254015), np.float64(0.20649242029895637)]",bandpass+dc+sns+asr
SS11,14,Start14,Stop14,431319.57481587585,431324.5791957647,4.0,8.0,1,8.0,True,"[np.float64(0.2251062511529296), np.float64(0.4353611566801233), np.float64(0.31840299298596875), np.float64(0.17456901302202546), np.float64(0.29377121390390487), np.float64(0.22415594976402897)]",bandpass+dc+sns+asr
SS11,15,Start15,Stop15,431331.9839410522,431336.9864181411,4.0,9.0,2,9.0,True,"[np.float64(0.21002219724579949), np.float64(0.2109237396685391), np.float64(0.3913714657620037), np.float64(0.21077381606653142), np.float64(0.2964649574090976), np.float64(0.27086366967708414)]",bandpass+dc+sns+asr
SS11,16,Start16,Stop16,431344.1956624369,431349.1954442259,4.0,11.0,3,11.0,True,"[np.float64(0.221341448000123), np.float64(0.2272507707200392), np.float64(0.20208838236444593), np.float64(0.38824401535685543), np.float64(0.21443517353935285), np.float64(0.22648996256581472)]",bandpass+dc+sns+asr
SS11,17,Start17,Stop17,431356.60901891306,431361.60675510217,4.0,7.5,4,7.5,True,"[np.float64(0.23608677405856388), np.float64(0.19261696088554653), np.float64(0.22167774910302715), np.float64(0.24304791112614102), np.float64(0.40504402525233824), np.float64(0.19705850740714168)]",bandpass+dc+sns+asr
SS11,18,Start18,Stop18,431368.81863049784,431373.81303238706,4.0,8.5,5,8.5,True,"[np.float64(0.20434942701180428), np.float64(0.21244706714136555), np.float64(0.2389798394122004), np.float64(0.16002929096605537), np.float64(0.23665202603281435), np.float64(0.33591332225827036)]",bandpass+dc+sns+asr
SS11,19,Start19,Stop19,431381.0220149829,431386.018729272,4.0,7.0,0,7.0,True,"[np.float64(0.29840276961092277), np.float64(0.2800771516941691), np.float64(0.22982123024812295), np.float64(0.15052675911328367), np.float64(0.24906515248369432), np.float64(0.2441354167955936)]",bandpass+dc+sns+asr
SS11,20,Start20,Stop20,431393.2256040679,431398.22449915693,4.0,8.0,1,8.0,True,"[np.float64(0.3045389327869253), np.float64(0.42605001294540856), np.float64(0.24854813840285733), np.float64(0.1859991597033156), np.float64(0.25315502783715865), np.float64(0.2122616567014617)]",bandpass+dc+sns+asr
SS11,21,Start21,Stop21,431405.4306302529,431410.4308599418,4.0,9.0,2,9.0,True,"[np.float64(0.23928335617740873), np.float64(0.2287028584478037), np.float64(0.3946926006325496), np.float64(0.18807676878982166), np.float64(0.24017951830084872), np.float64(0.1813595962265302)]",bandpass+dc+sns+asr
SS11,22,Start22,Stop22,431417.6420358375,431422.65600602597,4.0,11.0,1,8.0,False,"[np.float64(0.21969466277516586), np.float64(0.29045237527978834), np.float64(0.17682961166464117), np.float64(0.2645959564477299), np.float64(0.2241080117303364), np.float64(0.190780329704761)]",bandpass+dc+sns+asr
SS11,23,Start23,Stop23,431429.6485104309,431434.92791530816,4.0,7.5,4,7.5,True,"[np.float64(0.19884063705527416), np.float64(0.2320256522797632), np.float64(0.25041524316049385), np.float64(0.18512535672655786), np.float64(0.33563070230996755), np.float64(0.19183425105936008)]",bandpass+dc+sns+asr
SS11,24,Start24,Stop24,431442.05418430734,431447.065075296,4.0,8.5,1,8.0,False,"[np.float64(0.21618964714248454), np.float64(0.30398885458171804), np.float64(0.2580462247760081), np.float64(0.18130711988715373), np.float64(0.20705396255837166), np.float64(0.25564055746833275)]",bandpass+dc+sns+asr
SS12,1,Start1,Stop1,431647.43400815886,431652.44458753226,4.0,7.0,0,7.0,True,"[np.float64(0.3997192465057995), np.float64(0.23731132217044865), np.float64(0.2623826068954186), np.float64(0.2135678621535199), np.float64(0.31814954269954693), np.float64(0.24292531898037756)]",bandpass+dc+sns+asr
SS12,2,Start2,Stop2,431659.4458232362,431664.65701679257,4.0,8.0,1,8.0,True,"[np.float64(0.3556928904325567), np.float64(0.4471993271745983), np.float64(0.2601326573640012), np.float64(0.22608224707172672), np.float64(0.23861947306805611), np.float64(0.25741634992851914)]",bandpass+dc+sns+asr
SS12,3,Start3,Stop3,431671.84589598054,431676.8519461544,4.0,9.0,2,9.0,True,"[np.float64(0.24427596809058538), np.float64(0.27477402404704426), np.float64(0.4780964370743605), np.float64(0.18829777118261562), np.float64(0.3243806398167094), np.float64(0.2470543973928986)]",bandpass+dc+sns+asr
SS12,4,Start4,Stop4,431684.2585056238,431689.259453398,4.0,11.0,3,11.0,True,"[np.float64(0.36077862182492937), np.float64(0.2910620552144964), np.float64(0.20551896002990122), np.float64(0.3660654488468724), np.float64(0.2794178094206791), np.float64(0.24252050425434155)]",bandpass+dc+sns+asr
SS12,5,Start5,Stop5,431696.4641664846,431701.4641031589,4.0,7.5,4,7.5,True,"[np.float64(0.27283067119944643), np.float64(0.2541067137634731), np.float64(0.21409205554900868), np.float64(0.16878421328715934), np.float64(0.39475012124700215), np.float64(0.28528323798266614)]",bandpass+dc+sns+asr
SS12,6,Start6,Stop6,431708.4734575622,431713.479774636,4.0,8.5,5,8.5,True,"[np.float64(0.280386943439392), np.float64(0.24784510710259236), np.float64(0.24366981029413434), np.float64(0.21150679327050684), np.float64(0.29199812582101925), np.float64(0.3323309038513177)]",bandpass+dc+sns+asr
SS12,7,Start7,Stop7,431720.8784276061,431725.8860725798,4.0,7.0,0,7.0,True,"[np.float64(0.4367627868772511), np.float64(0.2651027967446912), np.float64(0.2192019040552869), np.float64(0.26278888870806055), np.float64(0.317671779143177), np.float64(0.1868741859117525)]",bandpass+dc+sns+asr
SS12,8,Start8,Stop8,431733.0868088667,431738.08887964085,4.0,8.0,5,8.5,False,"[np.float64(0.2797703051499479), np.float64(0.3483216127188008), np.float64(0.25802758084726113), np.float64(0.29687777268056853), np.float64(0.25186170141607134), np.float64(0.36075110292656065)]",bandpass+dc+sns+asr
SS12,9,Start9,Stop9,431745.29918652703,431750.29827710136,4.0,9.0,2,9.0,True,"[np.float64(0.24991159940043084), np.float64(0.24606871936887656), np.float64(0.36528234441351043), np.float64(0.2322687287339974), np.float64(0.3210723792485697), np.float64(0.24227724018119576)]",bandpass+dc+sns+asr
SS12,10,Start10,Stop10,431757.5100284874,431762.50876416184,4.0,11.0,3,11.0,True,"[np.float64(0.264295960512167), np.float64(0.2643699386668928), np.float64(0.18960997557050713), np.float64(0.413970288985719), np.float64(0.3053187808397463), np.float64(0.25748865506816276)]",bandpass+dc+sns+asr
SS12,11,Start11,Stop11,431769.7327884468,431774.71612182254,4.0,7.5,4,7.5,True,"[np.float64(0.2565191869490148), np.float64(0.2548556938973089), np.float64(0.21550762413233301), np.float64(0.22814727268703072), np.float64(0.4969349903662331), np.float64(0.2027586882553546)]",bandpass+dc+sns+asr
SS12,12,Start12,Stop12,431782.1181839924,431787.12120306643,4.0,8.5,1,8.0,False,"[np.float64(0.28842561574637837), np.float64(0.3438206840011666), np.float64(0.24336398375211557), np.float64(0.23787851192496012), np.float64(0.3298650442658875), np.float64(0.3084195016482986)]",bandpass+dc+sns+asr
SS12,13,Start13,Stop13,431794.32768475293,431799.3331716268,4.0,7.0,0,7.0,True,"[np.float64(0.40340829207010326), np.float64(0.2521677069957533), np.float64(0.2312560251522419), np.float64(0.21042749200098773), np.float64(0.2692074083988766), np.float64(0.2760599316998573)]",bandpass+dc+sns+asr
SS12,14,Start14,Stop14,431806.7428906959,431811.5415053874,4.0,8.0,1,8.0,True,"[np.float64(0.30099159636455014), np.float64(0.31453855105684947), np.float64(0.23374771903980723), np.float64(0.25798510584626105), np.float64(0.29707266847344665), np.float64(0.20516630875834665)]",bandpass+dc+sns+asr
SS12,15,Start15,Stop15,431818.75286817347,431823.7585424473,4.0,9.0,2,9.0,True,"[np.float64(0.2508666491880052), np.float64(0.28368552014692916), np.float64(0.40582516047730455), np.float64(0.2746462535908865), np.float64(0.31966048835554545), np.float64(0.29997408518504454)]",bandpass+dc+sns+asr
SS12,16,Start16,Stop16,431831.15295231773,431836.15601959184,4.0,11.0,0,7.0,False,"[np.float64(0.28708524298157106), np.float64(0.27411120055943106), np.float64(0.27327901700590873), np.float64(0.2552645831262554), np.float64(0.27993603475070256), np.float64(0.26446798725072407)]",bandpass+dc+sns+asr
SS12,17,Start17,Stop17,431843.35864247865,431848.36103465274,4.0,7.5,4,7.5,True,"[np.float64(0.20551676938098534), np.float64(0.1869253715763182), np.float64(0.22254463850714154), np.float64(0.25334185317388985), np.float64(0.3917186779878574), np.float64(0.23663240015793344)]",bandpass+dc+sns+asr
SS12,18,Start18,Stop18,431855.56611423934,431860.5724497131,4.0,8.5,4,7.5,False,"[np.float64(0.24869017209419764), np.float64(0.3114254109690956), np.float64(0.25022943640257156), np.float64(0.2686926574487342), np.float64(0.3953998808314864), np.float64(0.3855989498212302)]",bandpass+dc+sns+asr
SS12,19,Start19,Stop19,431867.7822033993,431872.7786531739,4.0,7.0,0,7.0,True,"[np.float64(0.4074942863085591), np.float64(0.23587075433862262), np.float64(0.18692814216653506), np.float64(0.26224685101724), np.float64(0.26126060973417337), np.float64(0.23189697560989275)]",bandpass+dc+sns+asr
SS12,20,Start20,Stop20,431879.9830435606,431884.99399163394,4.0,8.0,1,8.0,True,"[np.float64(0.2858870919453086), np.float64(0.40940210112742037), np.float64(0.19423348322655334), np.float64(0.19884148555779857), np.float64(0.2951039534583321), np.float64(0.2485423628445784)]",bandpass+dc+sns+asr
