subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos,preproc
SS31,3,Start3,Stop3,492809.2224662874,492814.2250141362,4.0,9.0,2,9.0,True,"[np.float64(0.26132920665874626), np.float64(0.24176884305090024), np.float64(0.4524736302984737), np.float64(0.2586822409087717), np.float64(0.2819358978158135), np.float64(0.2893119803800404)]",robust_detrend+sns+bandpass
SS31,4,Start4,Stop4,492820.8245788006,492826.0231232513,4.0,11.0,1,8.0,False,"[np.float64(0.24869978279231245), np.float64(0.28863127990603127), np.float64(0.26695361398630224), np.float64(0.23619709781309808), np.float64(0.2822676308131491), np.float64(0.23856867056037287)]",robust_detrend+sns+bandpass
SS31,5,Start5,Stop5,492832.6331131158,492837.62396896444,4.0,7.5,4,7.5,True,"[np.float64(0.25755865983101217), np.float64(0.2561388508635156), np.float64(0.22118910870209582), np.float64(0.2335405029114363), np.float64(0.44052480940030414), np.float64(0.23490834662730448)]",robust_detrend+sns+bandpass
SS31,6,Start6,Stop6,492844.22575792886,492849.22649337765,4.0,8.5,5,8.5,True,"[np.float64(0.29490523469730023), np.float64(0.2743901293660886), np.float64(0.2705372674056892), np.float64(0.21053815498353318), np.float64(0.31941790292450284), np.float64(0.40180311248695366)]",robust_detrend+sns+bandpass
SS31,7,Start7,Stop7,492856.029007644,492861.0275722928,4.0,7.0,0,7.0,True,"[np.float64(0.5499212284151895), np.float64(0.208441424336439), np.float64(0.1813905952389532), np.float64(0.2310729283814613), np.float64(0.26424753971552295), np.float64(0.24187663170509463)]",robust_detrend+sns+bandpass
SS31,8,Start8,Stop8,492867.62657215714,492872.62874540593,4.0,8.0,1,8.0,True,"[np.float64(0.32849664974385645), np.float64(0.46434791406695386), np.float64(0.2345034978814445), np.float64(0.22181530381268855), np.float64(0.27521879146432604), np.float64(0.20443244752446882)]",robust_detrend+sns+bandpass
SS31,9,Start9,Stop9,492879.23266847036,492884.2406602193,4.0,9.0,2,9.0,True,"[np.float64(0.25911605469475835), np.float64(0.2682235691010531), np.float64(0.31008680863909155), np.float64(0.23552351316336378), np.float64(0.2945799668807461), np.float64(0.23351621602304268)]",robust_detrend+sns+bandpass
SS31,10,Start10,Stop10,492890.8361070836,492895.8434042324,4.0,11.0,0,7.0,False,"[np.float64(0.33454014704806023), np.float64(0.24237251595814396), np.float64(0.2992651465636712), np.float64(0.2833535921611241), np.float64(0.2720514207310377), np.float64(0.20250905354270446)]",robust_detrend+sns+bandpass
SS31,11,Start11,Stop11,492902.4353332967,492907.4339663455,4.0,7.5,4,7.5,True,"[np.float64(0.32230016498294656), np.float64(0.24380076025907196), np.float64(0.25268366893997113), np.float64(0.25440850523376163), np.float64(0.578302807221451), np.float64(0.21846032023553058)]",robust_detrend+sns+bandpass
SS31,12,Start12,Stop12,492914.2439513119,492919.2362045607,4.0,8.5,5,8.5,True,"[np.float64(0.33811015291975355), np.float64(0.20874140161533633), np.float64(0.17448870594976965), np.float64(0.2281305148120373), np.float64(0.28061930022877973), np.float64(0.4550408774612512)]",robust_detrend+sns+bandpass
SS31,13,Start13,Stop13,492925.835316525,492930.8359231738,4.0,7.0,0,7.0,True,"[np.float64(0.44486814301051925), np.float64(0.3217256883281355), np.float64(0.2456557445145698), np.float64(0.23248429831279352), np.float64(0.31746875420594234), np.float64(0.2824936595025151)]",robust_detrend+sns+bandpass
SS31,14,Start14,Stop14,492937.4382456382,492942.437413187,4.0,8.0,1,8.0,True,"[np.float64(0.36565841823945455), np.float64(0.43994554719721435), np.float64(0.2044279911432003), np.float64(0.23560263497376835), np.float64(0.2658642106144035), np.float64(0.2019948733401117)]",robust_detrend+sns+bandpass
SS31,15,Start15,Stop15,492949.0647316516,492954.04003150016,4.0,9.0,2,9.0,True,"[np.float64(0.2375320202653581), np.float64(0.31742853249160263), np.float64(0.4294841637850665), np.float64(0.28719992215548695), np.float64(0.24887548772489945), np.float64(0.24716903859030864)]",robust_detrend+sns+bandpass
SS31,16,Start16,Stop16,492960.64875886467,492965.6522101135,4.0,11.0,3,11.0,True,"[np.float64(0.33211469446502756), np.float64(0.223099978979787), np.float64(0.2358270331426897), np.float64(0.33873168219087807), np.float64(0.2719641171854606), np.float64(0.2796468639344642)]",robust_detrend+sns+bandpass
SS31,17,Start17,Stop17,492972.4063544793,492977.4457549285,4.0,7.5,4,7.5,True,"[np.float64(0.4231356035614154), np.float64(0.1874158072689404), np.float64(0.2572750176707535), np.float64(0.23993264923273436), np.float64(0.5045712585955713), np.float64(0.2414970551181541)]",robust_detrend+sns+bandpass
SS31,18,Start18,Stop18,492984.04785859294,492989.0619844419,4.0,8.5,5,8.5,True,"[np.float64(0.32740360204819385), np.float64(0.27289777605669163), np.float64(0.2385918599388405), np.float64(0.2320542263125736), np.float64(0.2418374167680894), np.float64(0.41509927972720756)]",robust_detrend+sns+bandpass
SS31,19,Start19,Stop19,492995.8558238082,493000.6510620549,4.0,7.0,0,7.0,True,"[np.float64(0.44741380254612695), np.float64(0.24980484961356597), np.float64(0.2527223896655688), np.float64(0.21534026365725145), np.float64(0.2892792608765602), np.float64(0.258659151903609)]",robust_detrend+sns+bandpass
SS31,20,Start20,Stop20,493007.25324541936,493012.25317676814,4.0,8.0,1,8.0,True,"[np.float64(0.23973601832084313), np.float64(0.5262392189912036), np.float64(0.2785815527090254), np.float64(0.24232118358659643), np.float64(0.2242633306992612), np.float64(0.24550789345846769)]",robust_detrend+sns+bandpass
